attendance_id,student_id,course_id,date,permission,absent_class_periods,reason
1388,2200006775,100107464801,14/11/2023,2,0,
1389,2200006775,100107464801,17/10/2023,0,4,
1390,2200006775,100107464801,24/10/2023,2,0,
1391,2200006775,100107464801,31/10/2023,2,0,
1392,2200007007,100107464801,07/11/2023,2,0,
1393,2200007007,100107464801,10/10/2023,0,4,
1394,2200007007,100107464801,14/11/2023,2,0,
1395,2200007007,100107464801,17/10/2023,0,4,
1396,2200007007,100107464801,24/10/2023,2,0,
1397,2200007007,100107464801,31/10/2023,2,0,
1398,2200007066,100107464801,07/11/2023,2,0,
1399,2200007066,100107464801,10/10/2023,2,0,
1400,2200007066,100107464801,14/11/2023,2,0,
1401,2200007066,100107464801,17/10/2023,2,0,
1402,2200007066,100107464801,24/10/2023,2,0,
1403,2200007066,100107464801,31/10/2023,2,0,
1404,2200007072,100107464801,07/11/2023,2,0,
1405,2200007072,100107464801,10/10/2023,2,0,
1406,2200007072,100107464801,14/11/2023,2,0,
1407,2200007072,100107464801,17/10/2023,2,0,
1408,2200007072,100107464801,24/10/2023,2,0,
1409,2200007072,100107464801,31/10/2023,2,0,
1410,2200007143,100107464801,07/11/2023,2,0,
1411,2200007143,100107464801,10/10/2023,2,0,
1412,2200007143,100107464801,14/11/2023,2,0,
1413,2200007143,100107464801,17/10/2023,2,0,
1414,2200007143,100107464801,24/10/2023,2,0,
1415,2200007143,100107464801,31/10/2023,2,0,
1416,2200007239,100107464801,07/11/2023,2,0,
1417,2200007239,100107464801,10/10/2023,2,0,
1418,2200007239,100107464801,14/11/2023,2,0,
1419,2200007239,100107464801,17/10/2023,2,0,
1420,2200007239,100107464801,24/10/2023,2,0,
1421,2200007239,100107464801,31/10/2023,2,0,
1422,2200007240,100107464801,07/11/2023,2,0,
1423,2200007240,100107464801,10/10/2023,2,0,
1424,2200007240,100107464801,14/11/2023,2,0,
1425,2200007240,100107464801,17/10/2023,2,0,
1426,2200007240,100107464801,24/10/2023,2,0,
1427,2200007240,100107464801,31/10/2023,2,0,
1428,2200007402,100107464801,07/11/2023,2,0,
1429,2200007402,100107464801,10/10/2023,2,0,
1430,2200007402,100107464801,14/11/2023,2,0,
1431,2200007402,100107464801,17/10/2023,2,0,
1432,2200007402,100107464801,24/10/2023,0,4,
1433,2200007402,100107464801,31/10/2023,2,0,
1434,2200007710,100107464801,07/11/2023,2,0,
1435,2200007710,100107464801,10/10/2023,2,0,
1436,2200007710,100107464801,14/11/2023,2,0,
1437,2200007710,100107464801,17/10/2023,0,4,
1438,2200007710,100107464801,24/10/2023,2,0,
1439,2200007710,100107464801,31/10/2023,2,0,
1440,2200008421,100107464801,07/11/2023,0,4,
1441,2200008421,100107464801,10/10/2023,2,0,
1442,2200008421,100107464801,14/11/2023,2,0,
1443,2200008421,100107464801,17/10/2023,0,4,
1444,2200008421,100107464801,24/10/2023,2,0,
1445,2200008421,100107464801,31/10/2023,2,0,
1446,2200008609,100107464801,07/11/2023,2,0,
1447,2200008609,100107464801,10/10/2023,2,0,
1448,2200008609,100107464801,14/11/2023,2,0,
1449,2200008609,100107464801,17/10/2023,2,0,
1450,2200008609,100107464801,24/10/2023,2,0,
1451,2200008609,100107464801,31/10/2023,2,0,
1452,2200008716,100107464801,07/11/2023,2,0,
1453,2200008716,100107464801,10/10/2023,2,0,
1454,2200008716,100107464801,14/11/2023,2,0,
1455,2200008716,100107464801,17/10/2023,2,0,
1456,2200008716,100107464801,24/10/2023,2,0,
1457,2200008716,100107464801,31/10/2023,2,0,
1458,2200008798,100107464801,07/11/2023,2,0,
1459,2200008798,100107464801,10/10/2023,2,0,
1460,2200008798,100107464801,14/11/2023,2,0,
1461,2200008798,100107464801,17/10/2023,2,0,
1462,2200008798,100107464801,24/10/2023,2,0,
1463,2200008798,100107464801,31/10/2023,2,0,
1464,2200008906,100107464801,07/11/2023,2,0,
1465,2200008906,100107464801,10/10/2023,2,0,
1466,2200008906,100107464801,14/11/2023,2,0,
1467,2200008906,100107464801,17/10/2023,2,0,
1468,2200008906,100107464801,24/10/2023,2,0,
1469,2200008906,100107464801,31/10/2023,2,0,
1470,2200009232,100107464801,07/11/2023,0,4,
1471,2200009232,100107464801,10/10/2023,0,4,
1472,2200009232,100107464801,14/11/2023,0,4,
1473,2200009232,100107464801,17/10/2023,0,4,
1474,2200009232,100107464801,24/10/2023,2,0,
1475,2200009232,100107464801,31/10/2023,0,4,
1476,2200009825,100107464801,07/11/2023,2,0,
1477,2200009825,100107464801,10/10/2023,2,0,
1478,2200009825,100107464801,14/11/2023,2,0,
1479,2200009825,100107464801,17/10/2023,2,0,
1480,2200009825,100107464801,24/10/2023,2,0,
1481,2200009825,100107464801,31/10/2023,2,0,
1482,2200009907,100107464801,07/11/2023,2,0,
1483,2200009907,100107464801,10/10/2023,2,0,
1484,2200009907,100107464801,14/11/2023,2,0,
1485,2200009907,100107464801,17/10/2023,2,0,
1486,2200009907,100107464801,24/10/2023,2,0,
1487,2200009907,100107464801,31/10/2023,2,0,
1488,2200010444,100107464801,07/11/2023,2,0,
1489,2200010444,100107464801,10/10/2023,2,0,
1490,2200010444,100107464801,14/11/2023,2,0,
1491,2200010444,100107464801,17/10/2023,2,0,
1492,2200010444,100107464801,24/10/2023,2,0,
1493,2200010444,100107464801,31/10/2023,2,0,
1494,2200000215,100107464802,01/11/2023,0,4,
1495,2200000215,100107464802,08/11/2023,0,4,
1496,2200000215,100107464802,11/10/2023,2,0,
1497,2200000215,100107464802,15/11/2023,2,0,
1498,2200000215,100107464802,18/10/2023,2,0,
1499,2200000215,100107464802,25/10/2023,0,4,
1500,2200000268,100107464802,01/11/2023,0,4,
1501,2200000268,100107464802,08/11/2023,2,0,
1502,2200000268,100107464802,11/10/2023,2,0,
1503,2200000268,100107464802,15/11/2023,1,4,
1504,2200000268,100107464802,18/10/2023,2,0,
1505,2200000268,100107464802,25/10/2023,1,4,
1506,2200000318,100107464802,01/11/2023,2,0,
1507,2200000318,100107464802,08/11/2023,2,0,
1508,2200000318,100107464802,11/10/2023,2,0,
1509,2200000318,100107464802,15/11/2023,2,0,
1510,2200000318,100107464802,18/10/2023,2,0,
1511,2200000318,100107464802,25/10/2023,0,4,
1512,2200000333,100107464802,01/11/2023,2,0,
1513,2200000333,100107464802,08/11/2023,2,0,
1514,2200000333,100107464802,11/10/2023,2,0,
1515,2200000333,100107464802,15/11/2023,2,0,
1516,2200000333,100107464802,18/10/2023,2,0,
1517,2200000333,100107464802,25/10/2023,2,0,
1518,2200000337,100107464802,01/11/2023,2,0,
1519,2200000337,100107464802,08/11/2023,2,0,
1520,2200000337,100107464802,11/10/2023,2,0,
1521,2200000337,100107464802,15/11/2023,2,0,
1522,2200000337,100107464802,18/10/2023,2,0,
1523,2200000337,100107464802,25/10/2023,2,0,
1524,2200000368,100107464802,01/11/2023,2,0,
1525,2200000368,100107464802,08/11/2023,0,4,
1526,2200000368,100107464802,11/10/2023,2,0,
1527,2200000368,100107464802,15/11/2023,1,4,
1528,2200000368,100107464802,18/10/2023,2,0,
1529,2200000368,100107464802,25/10/2023,1,4,
1530,2200000400,100107464802,01/11/2023,0,4,
1531,2200000400,100107464802,08/11/2023,0,4,
1532,2200000400,100107464802,11/10/2023,2,0,
1533,2200000400,100107464802,15/11/2023,2,0,
1534,2200000400,100107464802,18/10/2023,0,4,
1535,2200000400,100107464802,25/10/2023,2,0,
1536,2200000405,100107464802,01/11/2023,2,0,
1537,2200000405,100107464802,08/11/2023,2,0,
1538,2200000405,100107464802,11/10/2023,2,0,
1539,2200000405,100107464802,15/11/2023,2,0,
1540,2200000405,100107464802,18/10/2023,2,0,
1541,2200000405,100107464802,25/10/2023,2,0,
1542,2200000548,100107464802,01/11/2023,2,0,
1543,2200000548,100107464802,08/11/2023,0,4,
1544,2200000548,100107464802,11/10/2023,2,0,
1545,2200000548,100107464802,15/11/2023,2,0,
1546,2200000548,100107464802,18/10/2023,2,0,
1547,2200000548,100107464802,25/10/2023,2,0,
1548,2200000584,100107464802,01/11/2023,2,0,
1549,2200000584,100107464802,08/11/2023,2,0,
1550,2200000584,100107464802,11/10/2023,2,0,
1551,2200000584,100107464802,15/11/2023,2,0,
1552,2200000584,100107464802,18/10/2023,2,0,
1553,2200000584,100107464802,25/10/2023,2,0,
1554,2200001248,100107464802,01/11/2023,2,0,
1555,2200001248,100107464802,08/11/2023,0,4,
1556,2200001248,100107464802,11/10/2023,2,0,
1557,2200001248,100107464802,15/11/2023,1,4,
1558,2200001248,100107464802,18/10/2023,2,0,
1559,2200001248,100107464802,25/10/2023,2,0,
1560,2200001259,100107464802,01/11/2023,2,0,
1561,2200001259,100107464802,08/11/2023,0,4,
1562,2200001259,100107464802,11/10/2023,2,0,
1563,2200001259,100107464802,15/11/2023,2,0,
1564,2200001259,100107464802,18/10/2023,2,0,
1565,2200001259,100107464802,25/10/2023,2,0,
1566,2200001268,100107464802,01/11/2023,2,0,
1567,2200001268,100107464802,08/11/2023,0,4,
1568,2200001268,100107464802,11/10/2023,2,0,
1569,2200001268,100107464802,15/11/2023,2,0,
1570,2200001268,100107464802,18/10/2023,2,0,
1571,2200001268,100107464802,25/10/2023,2,0,
1572,2200001377,100107464802,01/11/2023,2,0,
1573,2200001377,100107464802,08/11/2023,2,0,
1574,2200001377,100107464802,11/10/2023,2,0,
1575,2200001377,100107464802,15/11/2023,2,0,
1576,2200001377,100107464802,18/10/2023,2,0,
1577,2200001377,100107464802,25/10/2023,2,0,
1578,2200001381,100107464802,01/11/2023,0,4,
1579,2200001381,100107464802,08/11/2023,0,4,
1580,2200001381,100107464802,11/10/2023,2,0,
1581,2200001381,100107464802,15/11/2023,2,0,
1582,2200001381,100107464802,18/10/2023,2,0,
1583,2200001381,100107464802,25/10/2023,2,0,
1584,2200001450,100107464802,01/11/2023,2,0,
1585,2200001450,100107464802,08/11/2023,2,0,
1586,2200001450,100107464802,11/10/2023,2,0,
1587,2200001450,100107464802,15/11/2023,2,0,
1588,2200001450,100107464802,18/10/2023,2,0,
1589,2200001450,100107464802,25/10/2023,2,0,
1590,2200001492,100107464802,01/11/2023,2,0,
1591,2200001492,100107464802,08/11/2023,2,0,
1592,2200001492,100107464802,11/10/2023,2,0,
1593,2200001492,100107464802,15/11/2023,2,0,
1594,2200001492,100107464802,18/10/2023,2,0,
1595,2200001492,100107464802,25/10/2023,2,0,
1596,2200002208,100107464802,01/11/2023,2,0,
1597,2200002208,100107464802,08/11/2023,2,0,
1598,2200002208,100107464802,11/10/2023,2,0,
1599,2200002208,100107464802,15/11/2023,2,0,
1600,2200002208,100107464802,18/10/2023,2,0,
1601,2200002208,100107464802,25/10/2023,2,0,
1602,2200002238,100107464802,01/11/2023,2,0,
1603,2200002238,100107464802,08/11/2023,2,0,
1604,2200002238,100107464802,11/10/2023,2,0,
1605,2200002238,100107464802,15/11/2023,2,0,
1606,2200002238,100107464802,18/10/2023,2,0,
1607,2200002238,100107464802,25/10/2023,2,0,
1608,2200002381,100107464802,01/11/2023,2,0,
1609,2200002381,100107464802,08/11/2023,2,0,
1610,2200002381,100107464802,11/10/2023,2,0,
1611,2200002381,100107464802,15/11/2023,2,0,
1612,2200002381,100107464802,18/10/2023,2,0,
1613,2200002381,100107464802,25/10/2023,2,0,
1614,2200002824,100107464802,01/11/2023,0,4,
1615,2200002824,100107464802,08/11/2023,2,0,
1616,2200002824,100107464802,11/10/2023,2,0,
1617,2200002824,100107464802,15/11/2023,2,0,
1618,2200002824,100107464802,18/10/2023,2,0,
1619,2200002824,100107464802,25/10/2023,2,0,
1620,2200004236,100107464802,01/11/2023,2,0,
1621,2200004236,100107464802,08/11/2023,0,4,
1622,2200004236,100107464802,11/10/2023,2,0,
1623,2200004236,100107464802,15/11/2023,2,0,
1624,2200004236,100107464802,18/10/2023,2,0,
1625,2200004236,100107464802,25/10/2023,0,4,
1626,2200004825,100107464802,01/11/2023,2,0,
1627,2200004825,100107464802,08/11/2023,2,0,
1628,2200004825,100107464802,11/10/2023,0,4,
1629,2200004825,100107464802,15/11/2023,2,0,
1630,2200004825,100107464802,18/10/2023,2,0,
1631,2200004825,100107464802,25/10/2023,0,4,
1632,2200005231,100107464802,01/11/2023,2,0,
1633,2200005231,100107464802,08/11/2023,2,0,
1634,2200005231,100107464802,11/10/2023,2,0,
1635,2200005231,100107464802,15/11/2023,2,0,
1636,2200005231,100107464802,18/10/2023,2,0,
1637,2200005231,100107464802,25/10/2023,2,0,
1638,2200005605,100107464802,01/11/2023,2,0,
1639,2200005605,100107464802,08/11/2023,2,0,
1640,2200005605,100107464802,11/10/2023,2,0,
1641,2200005605,100107464802,15/11/2023,2,0,
1642,2200005605,100107464802,18/10/2023,2,0,
1643,2200005605,100107464802,25/10/2023,0,4,
1644,2200005914,100107464802,01/11/2023,2,0,
1645,2200005914,100107464802,08/11/2023,0,4,
1646,2200005914,100107464802,11/10/2023,2,0,
1647,2200005914,100107464802,15/11/2023,2,0,
1648,2200005914,100107464802,18/10/2023,2,0,
1649,2200005914,100107464802,25/10/2023,2,0,
1650,2200006185,100107464802,01/11/2023,2,0,
1651,2200006185,100107464802,08/11/2023,0,4,
1652,2200006185,100107464802,11/10/2023,2,0,
1653,2200006185,100107464802,15/11/2023,2,0,
1654,2200006185,100107464802,18/10/2023,2,0,
1655,2200006185,100107464802,25/10/2023,0,4,
1656,2200006612,100107464802,01/11/2023,2,0,
1657,2200006612,100107464802,08/11/2023,0,4,
1658,2200006612,100107464802,11/10/2023,0,4,
1659,2200006612,100107464802,15/11/2023,1,4,
1660,2200006612,100107464802,18/10/2023,0,4,
1661,2200006612,100107464802,25/10/2023,0,4,
1662,2200006625,100107464802,01/11/2023,2,0,
1663,2200006625,100107464802,08/11/2023,2,0,
1664,2200006625,100107464802,11/10/2023,2,0,
1665,2200006625,100107464802,15/11/2023,1,4,
1666,2200006625,100107464802,18/10/2023,0,4,
1667,2200006625,100107464802,25/10/2023,0,4,
1668,2200008438,100107464802,01/11/2023,2,0,
1669,2200008438,100107464802,08/11/2023,0,4,
1670,2200008438,100107464802,11/10/2023,2,0,
1671,2200008438,100107464802,15/11/2023,2,0,
1672,2200008438,100107464802,18/10/2023,0,4,
1673,2200008438,100107464802,25/10/2023,2,0,
1674,2200009837,100107464802,01/11/2023,0,4,
1675,2200009837,100107464802,08/11/2023,0,4,
1676,2200009837,100107464802,11/10/2023,0,4,
1677,2200009837,100107464802,15/11/2023,1,4,
1678,2200009837,100107464802,18/10/2023,0,4,
1679,2200009837,100107464802,25/10/2023,0,4,
1680,2200009882,100107464802,01/11/2023,2,0,
1681,2200009882,100107464802,08/11/2023,2,0,
1682,2200009882,100107464802,11/10/2023,2,0,
1683,2200009882,100107464802,15/11/2023,1,4,
1684,2200009882,100107464802,18/10/2023,0,4,
1685,2200009882,100107464802,25/10/2023,2,0,
1686,2200010565,100107464802,01/11/2023,2,0,
1687,2200010565,100107464802,08/11/2023,2,0,
1688,2200010565,100107464802,11/10/2023,2,0,
1689,2200010565,100107464802,15/11/2023,2,0,
1690,2200010565,100107464802,18/10/2023,2,0,
1691,2200010565,100107464802,25/10/2023,2,0,
1692,2200011039,100107464802,01/11/2023,2,0,
1693,2200011039,100107464802,08/11/2023,2,0,
1694,2200011039,100107464802,11/10/2023,2,0,
1695,2200011039,100107464802,15/11/2023,2,0,
1696,2200011039,100107464802,18/10/2023,2,0,
1697,2200011039,100107464802,25/10/2023,2,0,
1698,2200011573,100107464802,01/11/2023,2,0,
1699,2200011573,100107464802,08/11/2023,2,0,
1700,2200011573,100107464802,11/10/2023,2,0,
1701,2200011573,100107464802,15/11/2023,2,0,
1702,2200011573,100107464802,18/10/2023,2,0,
1703,2200011573,100107464802,25/10/2023,2,0,
1704,2200011866,100107464802,01/11/2023,2,0,
1705,2200011866,100107464802,08/11/2023,2,0,
1706,2200011866,100107464802,11/10/2023,2,0,
1707,2200011866,100107464802,15/11/2023,2,0,
1708,2200011866,100107464802,18/10/2023,2,0,
1709,2200011866,100107464802,25/10/2023,2,0,
1710,2100004235,100107464803,02/11/2023,0,4,
1711,2100004235,100107464803,09/11/2023,2,0,
1712,2100004235,100107464803,12/10/2023,0,4,
1713,2100004235,100107464803,16/11/2023,0,4,
1714,2100004235,100107464803,19/10/2023,2,0,
1715,2100004235,100107464803,26/10/2023,2,0,
1716,2200000327,100107464803,02/11/2023,2,0,
1717,2200000327,100107464803,09/11/2023,2,0,
1718,2200000327,100107464803,12/10/2023,2,0,
1719,2200000327,100107464803,16/11/2023,2,0,
1720,2200000327,100107464803,19/10/2023,2,0,
1721,2200000327,100107464803,26/10/2023,2,0,
1722,2200001108,100107464803,02/11/2023,0,4,
1723,2200001108,100107464803,09/11/2023,2,0,
1724,2200001108,100107464803,12/10/2023,2,0,
1725,2200001108,100107464803,16/11/2023,2,0,
1726,2200001108,100107464803,19/10/2023,2,0,
1727,2200001108,100107464803,26/10/2023,2,0,
1728,2200001483,100107464803,02/11/2023,2,0,
1729,2200001483,100107464803,09/11/2023,2,0,
1730,2200001483,100107464803,12/10/2023,2,0,
1731,2200001483,100107464803,16/11/2023,2,0,
1732,2200001483,100107464803,19/10/2023,2,0,
1733,2200001483,100107464803,26/10/2023,2,0,
1734,2200002160,100107464803,02/11/2023,2,0,
1735,2200002160,100107464803,09/11/2023,2,0,
1736,2200002160,100107464803,12/10/2023,2,0,
1737,2200002160,100107464803,16/11/2023,2,0,
1738,2200002160,100107464803,19/10/2023,2,0,
1739,2200002160,100107464803,26/10/2023,2,0,
1740,2200002193,100107464803,02/11/2023,2,0,
1741,2200002193,100107464803,09/11/2023,2,0,
1742,2200002193,100107464803,12/10/2023,2,0,
1743,2200002193,100107464803,16/11/2023,2,0,
1744,2200002193,100107464803,19/10/2023,2,0,
1745,2200002193,100107464803,26/10/2023,2,0,
1746,2200002333,100107464803,02/11/2023,2,0,
1747,2200002333,100107464803,09/11/2023,2,0,
1748,2200002333,100107464803,12/10/2023,2,0,
1749,2200002333,100107464803,16/11/2023,2,0,
1750,2200002333,100107464803,19/10/2023,2,0,
1751,2200002333,100107464803,26/10/2023,2,0,
1752,2200002592,100107464803,02/11/2023,2,0,
1753,2200002592,100107464803,09/11/2023,2,0,
1754,2200002592,100107464803,12/10/2023,2,0,
1755,2200002592,100107464803,16/11/2023,2,0,
1756,2200002592,100107464803,19/10/2023,2,0,
1757,2200002592,100107464803,26/10/2023,2,0,
1758,2200002925,100107464803,02/11/2023,2,0,
1759,2200002925,100107464803,09/11/2023,2,0,
1760,2200002925,100107464803,12/10/2023,2,0,
1761,2200002925,100107464803,16/11/2023,2,0,
1762,2200002925,100107464803,19/10/2023,2,0,
1763,2200002925,100107464803,26/10/2023,2,0,
1764,2200003109,100107464803,02/11/2023,2,0,
1765,2200003109,100107464803,09/11/2023,2,0,
1766,2200003109,100107464803,12/10/2023,0,4,
1767,2200003109,100107464803,16/11/2023,2,0,
1768,2200003109,100107464803,19/10/2023,2,0,
1769,2200003109,100107464803,26/10/2023,2,0,
1770,2200003659,100107464803,02/11/2023,2,0,
1771,2200003659,100107464803,09/11/2023,2,0,
1772,2200003659,100107464803,12/10/2023,2,0,
1773,2200003659,100107464803,16/11/2023,2,0,
1774,2200003659,100107464803,19/10/2023,2,0,
1775,2200003659,100107464803,26/10/2023,2,0,
1776,2200003906,100107464803,02/11/2023,2,0,
1777,2200003906,100107464803,09/11/2023,2,0,
1778,2200003906,100107464803,12/10/2023,2,0,
1779,2200003906,100107464803,16/11/2023,2,0,
1780,2200003906,100107464803,19/10/2023,2,0,
1781,2200003906,100107464803,26/10/2023,2,0,
1782,2200004209,100107464803,02/11/2023,2,0,
1783,2200004209,100107464803,09/11/2023,2,0,
1784,2200004209,100107464803,12/10/2023,2,0,
1785,2200004209,100107464803,16/11/2023,2,0,
1786,2200004209,100107464803,19/10/2023,2,0,
1787,2200004209,100107464803,26/10/2023,2,0,
1788,2200004831,100107464803,02/11/2023,2,0,
1789,2200004831,100107464803,09/11/2023,2,0,
1790,2200004831,100107464803,12/10/2023,2,0,
1791,2200004831,100107464803,16/11/2023,2,0,
1792,2200004831,100107464803,19/10/2023,2,0,
1793,2200004831,100107464803,26/10/2023,2,0,
1794,2200005098,100107464803,02/11/2023,2,0,
1795,2200005098,100107464803,09/11/2023,2,0,
1796,2200005098,100107464803,12/10/2023,2,0,
1797,2200005098,100107464803,16/11/2023,2,0,
1798,2200005098,100107464803,19/10/2023,2,0,
1799,2200005098,100107464803,26/10/2023,2,0,
1800,2200005193,100107464803,02/11/2023,2,0,
1801,2200005193,100107464803,09/11/2023,2,0,
1802,2200005193,100107464803,12/10/2023,2,0,
1803,2200005193,100107464803,16/11/2023,2,0,
1804,2200005193,100107464803,19/10/2023,2,0,
1805,2200005193,100107464803,26/10/2023,2,0,
1806,2200005824,100107464803,02/11/2023,2,0,
1807,2200005824,100107464803,09/11/2023,2,0,
1808,2200005824,100107464803,12/10/2023,2,0,
1809,2200005824,100107464803,16/11/2023,2,0,
1810,2200005824,100107464803,19/10/2023,2,0,
1811,2200005824,100107464803,26/10/2023,2,0,
1812,2200005842,100107464803,02/11/2023,2,0,
1813,2200005842,100107464803,09/11/2023,2,0,
1814,2200005842,100107464803,12/10/2023,2,0,
1815,2200005842,100107464803,16/11/2023,2,0,
1816,2200005842,100107464803,19/10/2023,2,0,
1817,2200005842,100107464803,26/10/2023,2,0,
1818,2200006122,100107464803,02/11/2023,2,0,
1819,2200006122,100107464803,09/11/2023,2,0,
1820,2200006122,100107464803,12/10/2023,2,0,
1821,2200006122,100107464803,16/11/2023,2,0,
1822,2200006122,100107464803,19/10/2023,2,0,
1823,2200006122,100107464803,26/10/2023,2,0,
1824,2200006124,100107464803,02/11/2023,2,0,
1825,2200006124,100107464803,09/11/2023,2,0,
1826,2200006124,100107464803,12/10/2023,2,0,
1827,2200006124,100107464803,16/11/2023,2,0,
1828,2200006124,100107464803,19/10/2023,2,0,
1829,2200006124,100107464803,26/10/2023,2,0,
1830,2200006748,100107464803,02/11/2023,2,0,
1831,2200006748,100107464803,09/11/2023,2,0,
1832,2200006748,100107464803,12/10/2023,2,0,
1833,2200006748,100107464803,16/11/2023,2,0,
1834,2200006748,100107464803,19/10/2023,2,0,
1835,2200006748,100107464803,26/10/2023,0,4,
1836,2200007079,100107464803,02/11/2023,0,4,
1837,2200007079,100107464803,09/11/2023,2,0,
1838,2200007079,100107464803,12/10/2023,2,0,
1839,2200007079,100107464803,16/11/2023,0,4,
1840,2200007079,100107464803,19/10/2023,0,4,
1841,2200007079,100107464803,26/10/2023,2,0,
1842,2200007177,100107464803,02/11/2023,0,4,
1843,2200007177,100107464803,09/11/2023,2,0,
1844,2200007177,100107464803,12/10/2023,2,0,
1845,2200007177,100107464803,16/11/2023,2,0,
1846,2200007177,100107464803,19/10/2023,2,0,
1847,2200007177,100107464803,26/10/2023,2,0,
1848,2200007265,100107464803,02/11/2023,2,0,
1849,2200007265,100107464803,09/11/2023,2,0,
1850,2200007265,100107464803,12/10/2023,2,0,
1851,2200007265,100107464803,16/11/2023,2,0,
1852,2200007265,100107464803,19/10/2023,2,0,
1853,2200007265,100107464803,26/10/2023,2,0,
1854,2200008171,100107464803,02/11/2023,2,0,
1855,2200008171,100107464803,09/11/2023,2,0,
1856,2200008171,100107464803,12/10/2023,2,0,
1857,2200008171,100107464803,16/11/2023,2,0,
1858,2200008171,100107464803,19/10/2023,2,0,
1859,2200008171,100107464803,26/10/2023,0,4,
1860,2200009261,100107464803,02/11/2023,2,0,
1861,2200009261,100107464803,09/11/2023,2,0,
1862,2200009261,100107464803,12/10/2023,2,0,
1863,2200009261,100107464803,16/11/2023,2,0,
1864,2200009261,100107464803,19/10/2023,2,0,
1865,2200009261,100107464803,26/10/2023,2,0,
1866,2200009428,100107464803,02/11/2023,2,0,
1867,2200009428,100107464803,09/11/2023,2,0,
1868,2200009428,100107464803,12/10/2023,2,0,
1869,2200009428,100107464803,16/11/2023,2,0,
1870,2200009428,100107464803,19/10/2023,2,0,
1871,2200009428,100107464803,26/10/2023,2,0,
1872,2200009501,100107464803,02/11/2023,2,0,
1873,2200009501,100107464803,09/11/2023,2,0,
1874,2200009501,100107464803,12/10/2023,2,0,
1875,2200009501,100107464803,16/11/2023,2,0,
1876,2200009501,100107464803,19/10/2023,2,0,
1877,2200009501,100107464803,26/10/2023,2,0,
1878,2200009571,100107464803,02/11/2023,0,4,
1879,2200009571,100107464803,09/11/2023,0,4,
1880,2200009571,100107464803,12/10/2023,0,4,
1881,2200009571,100107464803,16/11/2023,0,4,
1882,2200009571,100107464803,19/10/2023,0,4,
1883,2200009571,100107464803,26/10/2023,0,4,
1884,2200010174,100107464803,02/11/2023,2,0,
1885,2200010174,100107464803,09/11/2023,2,0,
1886,2200010174,100107464803,12/10/2023,2,0,
1887,2200010174,100107464803,16/11/2023,2,0,
1888,2200010174,100107464803,19/10/2023,2,0,
1889,2200010174,100107464803,26/10/2023,0,4,
1890,2200010286,100107464803,02/11/2023,2,0,
1891,2200010286,100107464803,09/11/2023,0,4,
1892,2200010286,100107464803,12/10/2023,2,0,
1893,2200010286,100107464803,16/11/2023,2,0,
1894,2200010286,100107464803,19/10/2023,2,0,
1895,2200010286,100107464803,26/10/2023,2,0,
1896,2200010487,100107464803,02/11/2023,2,0,
1897,2200010487,100107464803,09/11/2023,2,0,
1898,2200010487,100107464803,12/10/2023,2,0,
1899,2200010487,100107464803,16/11/2023,2,0,
1900,2200010487,100107464803,19/10/2023,2,0,
1901,2200010487,100107464803,26/10/2023,2,0,
1902,2200011240,100107464803,02/11/2023,0,4,
1903,2200011240,100107464803,09/11/2023,2,0,
1904,2200011240,100107464803,12/10/2023,0,4,
1905,2200011240,100107464803,16/11/2023,0,4,
1906,2200011240,100107464803,19/10/2023,2,0,
1907,2200011240,100107464803,26/10/2023,0,4,
1908,2200011295,100107464803,02/11/2023,2,0,
1909,2200011295,100107464803,09/11/2023,2,0,
1910,2200011295,100107464803,12/10/2023,2,0,
1911,2200011295,100107464803,16/11/2023,0,4,
1912,2200011295,100107464803,19/10/2023,0,4,
1913,2200011295,100107464803,26/10/2023,2,0,
1914,2200011643,100107464803,02/11/2023,2,0,
1915,2200011643,100107464803,09/11/2023,2,0,
1916,2200011643,100107464803,12/10/2023,2,0,
1917,2200011643,100107464803,16/11/2023,2,0,
1918,2200011643,100107464803,19/10/2023,2,0,
1919,2200011643,100107464803,26/10/2023,2,0,
1920,2000000740,100107464901,02/11/2023,2,0,
1921,2000000740,100107464901,09/11/2023,2,0,
1922,2000000740,100107464901,12/10/2023,2,0,
1923,2000000740,100107464901,16/11/2023,2,0,
1924,2000000740,100107464901,19/10/2023,2,0,
1925,2000000740,100107464901,26/10/2023,2,0,
1926,2000001001,100107464901,02/11/2023,2,0,
1927,2000001001,100107464901,09/11/2023,2,0,
1928,2000001001,100107464901,12/10/2023,2,0,
1929,2000001001,100107464901,16/11/2023,2,0,
1930,2000001001,100107464901,19/10/2023,0,4,
1931,2000001001,100107464901,26/10/2023,2,0,
1932,2000001008,100107464901,02/11/2023,2,0,
1933,2000001008,100107464901,09/11/2023,2,0,
1934,2000001008,100107464901,12/10/2023,2,0,
1935,2000001008,100107464901,16/11/2023,2,0,
1936,2000001008,100107464901,19/10/2023,2,0,
1937,2000001008,100107464901,26/10/2023,2,0,
1938,2000001371,100107464901,02/11/2023,0,4,
1939,2000001371,100107464901,09/11/2023,2,0,
1940,2000001371,100107464901,12/10/2023,2,0,
1941,2000001371,100107464901,16/11/2023,2,0,
1942,2000001371,100107464901,19/10/2023,0,4,
1943,2000001371,100107464901,26/10/2023,0,4,
1944,2000001452,100107464901,02/11/2023,2,0,
1945,2000001452,100107464901,09/11/2023,2,0,
